Country Code,Year,BEEF,PIG,POULTRY,SHEEP,Grand Total
MEX,2009,10.16052896,10.72034807,24.04583578,0.582026716,45.50873952
MEX,2010,9.587159857,10.63354449,24.36440382,0.540572705,45.12568087
MEX,2011,8.702572179,10.16281725,24.79196532,0.515065793,44.17242054
MEX,2012,8.69636104,10.75352559,25.02027017,0.475062061,44.94521886
MEX,2013,9.268458184,11.18122586,25.20630212,0.533069643,46.1890558
MEX,2014,8.813086142,11.20826692,25.6360541,0.52633228,46.18373943
MEX,2015,8.587198614,11.96334036,26.44005845,0.53340459,47.52400202
MEX,2016,8.853939646,11.82961911,26.51124788,0.52199746,47.71680409
MEX,2017,8.590004482,12.00179405,26.60105734,0.517430527,47.7102864
MEX,2018,8.6477878,12.32673902,26.61034018,0.515795129,48.10066213
MEX,2019,8.827174233,12.47729638,26.6852753,0.514880654,48.50462657
MEX,2020,8.817021599,12.5908049,26.75823595,0.513268761,48.67933122
MEX,2021,8.849787754,12.69027986,26.89645063,0.51185983,48.94837807
MEX,2022,8.901568242,12.73998253,26.97646134,0.510208707,49.12822082
MEX,2023,8.910631313,12.81457579,27.10076129,0.508619084,49.33458747
MEX,2024,8.930160146,12.84362565,27.26871818,0.507892981,49.55039695
MEX,2025,8.949477236,12.86940945,27.42726008,0.506803184,49.75294996
MEX,2026,8.975913669,12.88912394,27.58169952,0.506233816,49.95297094
MOZ,1990,0.785224615,0.699971657,1.842660431,0.855520914,4.183377618
MOZ,1991,0.76531449,0.682223202,1.860078645,0.962109644,4.269725981
MOZ,1992,0.68994698,0.658969768,1.796678257,0.92931634,4.074911345
MOZ,1993,0.710617574,0.633464809,1.727139094,0.952904328,4.024125805
MOZ,1994,0.683457148,0.609253229,1.832966979,0.973763707,4.099441062
MOZ,1995,0.659833722,0.588194632,1.714310851,0.9954063,3.957745505
MOZ,1996,0.639823336,0.570356802,1.715945251,1.072465782,3.99859117
MOZ,1997,0.622299664,0.5547357,1.773257709,1.095247409,4.045540482
MOZ,1998,0.606327285,0.540497466,1.829376037,1.219584025,4.195784813
MOZ,1999,0.51198178,0.526609831,1.633840758,1.188247824,3.860680193
MOZ,2000,0.498233188,5.210095628,1.686327715,1.204519796,8.599176327
MOZ,2001,0.48423934,4.939241266,1.592136379,1.217516054,8.233133039
MOZ,2002,0.470315349,4.635965583,1.910203879,1.137026119,8.15351093
MOZ,2003,0.526883609,3.874852598,1.192262338,1.059788745,6.65378729
MOZ,2004,0.579832735,4.104631061,1.286351614,1.071959679,7.042775089
MOZ,2005,0.662669194,4.356576613,1.457872226,1.041337304,7.518455337
MOZ,2006,0.547431992,3.085860338,1.457365168,0.890612047,5.981269545
MOZ,2007,0.720047371,3.418659692,1.338125301,0.905202409,6.382034773
MOZ,2008,0.608831448,3.086775442,1.454237402,0.956735133,6.106579424
MOZ,2009,0.621622044,3.133482551,1.711786419,0.744254965,6.211145979
MOZ,2010,0.633185672,3.174973871,1.59200969,0.723640768,6.123810002
MOZ,2011,0.615583373,3.429678793,1.653281059,0.738700048,6.437243274
MOZ,2012,0.816074967,3.78891949,1.436291942,0.786540825,6.827827224
MOZ,2013,0.846331192,3.949041794,1.595938819,0.764720684,7.15603249
MOZ,2014,0.8230368,3.840348497,1.778347371,0.776006126,7.217738795
MOZ,2015,0.825652856,3.847327851,1.824299643,0.786336053,7.283616402
MOZ,2016,0.803440255,3.825210355,1.775220372,0.765181195,7.169052177
MOZ,2017,0.830741577,3.814508015,1.784753995,0.777123503,7.20712709
MOZ,2018,0.837092019,3.788686903,1.817669575,0.785793899,7.229242397
MOZ,2019,0.850575083,3.789873468,1.860269484,0.796828947,7.297546982
MOZ,2020,0.871111533,3.821690894,1.898206922,0.810652872,7.401662221
MOZ,2021,0.896634547,3.854731467,1.938235999,0.825280671,7.514882684
MOZ,2022,0.92678886,3.865409499,1.985797298,0.841872394,7.619868051
MOZ,2023,0.952079414,3.902122263,2.033706004,0.859354156,7.747261836
MOZ,2024,0.981559667,3.950773779,2.085268049,0.877195521,7.894797016
MOZ,2025,1.007671363,3.994718861,2.137436466,0.895601386,8.035428076
MOZ,2026,1.033380256,4.047988265,2.191105578,0.914897865,8.187371964
MYS,1990,2.575352395,9.979627809,18.6040382,0.386577417,31.54559582
MYS,1991,2.918252063,9.8803677,22.15306072,0.376272793,35.32795327
MYS,1992,2.915952866,10.39745417,25.52291887,0.458221165,39.29454707
MYS,1993,2.984656429,10.57116578,28.63239794,0.446683275,42.63490343
MYS,1994,3.187173704,11.11749536,29.65853195,0.391962977,44.35516399
MYS,1995,3.512603153,10.80125469,29.9767869,0.551980495,44.84262525
MYS,1996,3.78629671,10.2723876,29.51147836,0.620858591,44.19102126
MYS,1997,3.72338206,10.12191325,29.21479283,0.524575009,43.58466315
MYS,1998,3.256086265,9.314732493,28.88971484,0.551029983,42.01156358
MYS,1999,3.515501835,5.79075209,29.13019061,0.538024629,38.97446916
MYS,2000,4.09465965,5.761557593,27.7668307,0.526029269,38.14907721
MYS,2001,4.096825545,6.586692173,28.69450056,0.625392961,40.00341123
MYS,2002,4.188184729,6.744534665,30.61718762,0.540939711,42.09084673
MYS,2003,4.334640695,6.335491539,30.82017996,0.460002686,41.95031488
MYS,2004,5.167371111,6.373748965,32.41114115,0.52107944,44.47334067
MYS,2005,4.992998947,6.168369507,33.43138425,0.545818518,45.13857123
MYS,2006,4.691001236,6.533894578,34.8139306,0.60312873,46.64195514
MYS,2007,4.504199493,5.894366047,35.1267704,0.658421188,46.18375712
MYS,2008,3.98934899,5.678479797,34.1355908,0.647120205,44.45053979
MYS,2009,4.22616375,5.837094944,36.17220189,0.63627444,46.87173503
MYS,2010,4.132363662,6.851473177,39.61948114,0.751080211,51.35439819
MYS,2011,4.409762093,6.660840648,40.19183165,0.615966769,51.87840116
MYS,2012,4.438021717,6.423416215,40.60100738,0.667081525,52.12952683
MYS,2013,4.87012381,6.326748994,41.0352899,0.806370326,53.03853303
MYS,2014,4.916059126,6.312621229,41.58384055,0.971172497,53.7836934
MYS,2015,5.446571018,6.429063852,41.63395812,1.044475604,54.55406859
MYS,2016,5.394841244,6.366498003,41.32207755,1.144655888,54.22807269
MYS,2017,5.44576728,6.467520094,41.69194649,1.146792857,54.75202672
MYS,2018,5.469098694,6.324685519,41.7798828,1.153239282,54.7269063
MYS,2019,5.481264871,6.314322052,41.99384095,1.157136917,54.94656479
MYS,2020,5.502863078,6.353444945,42.13943611,1.160536995,55.15628113
MYS,2021,5.537207884,6.390614039,42.3124284,1.16565031,55.40590064
MYS,2022,5.571893434,6.382506364,42.50697382,1.171352628,55.63272625
MYS,2023,5.602810429,6.383097691,42.71959776,1.177104863,55.88261074
MYS,2024,5.630332572,6.380278723,42.93106173,1.182176932,56.12384995
MYS,2025,5.664806335,6.373571734,43.13628382,1.187359736,56.36202163
MYS,2026,5.711764842,6.379802338,43.34053684,1.192923802,56.62502782
NGA,1990,1.49345281,0.872854142,1.601383013,1.518552857,5.486242821
NGA,1991,1.470146843,0.850890815,1.480342036,1.525200886,5.326580581
NGA,1992,1.461342132,0.868454753,1.417203635,1.522181682,5.269182203
NGA,1993,1.655919831,0.88477309,1.407725758,1.544232498,5.492651177
NGA,1994,1.754085862,0.899831863,1.397973336,1.71418159,5.766072651
NGA,1995,1.723775054,0.956791997,1.371641659,1.801801469,5.85401018
NGA,1996,1.769447392,0.968293428,1.34575155,1.884052169,5.967544539
NGA,1997,1.811800039,0.978635236,1.320288958,2.084666776,6.195391009
NGA,1998,1.785031391,0.981168261,1.295217408,2.183796793,6.245213852
NGA,1999,1.746696028,1.015470486,1.277850434,2.291318019,6.331334967
NGA,2000,1.589397894,1.002956459,1.174510518,2.413475881,6.180340751
NGA,2001,1.766457215,1.145102319,1.382693195,2.555887421,6.85014015
NGA,2002,1.944349965,1.164753059,1.450254506,2.532838856,7.092196387
NGA,2003,1.631449581,1.053088259,1.340760414,2.502310277,6.527608532
NGA,2004,1.672384383,1.066503413,1.364959703,2.497035285,6.600882784
NGA,2005,1.539273683,1.07827948,1.380404022,2.483466596,6.481423782
NGA,2006,1.26501896,1.093930902,1.424524385,2.492917673,6.27639192
NGA,2007,1.560286098,1.107830312,1.45318632,2.481779107,6.603081837
NGA,2008,1.519365826,1.125230684,1.514071869,2.463278463,6.621946842
NGA,2009,1.492843693,1.135772491,1.553536777,2.455041695,6.637194655
NGA,2010,1.097696631,1.144866223,1.352362249,2.52808943,6.123014533
NGA,2011,1.226715382,1.16211285,0.779138291,1.192887591,4.360854114
NGA,2012,1.206606737,1.159055732,0.815975235,1.778407564,4.960045269
NGA,2013,1.640468168,1.150931635,0.865657982,2.403473927,6.060531713
NGA,2014,1.664450498,1.125109937,0.892515095,2.384998669,6.0670742
NGA,2015,1.663538636,1.104488667,0.917663015,2.352115202,6.037805521
NGA,2016,1.635937706,1.084564128,0.903589522,2.296623369,5.920714726
NGA,2017,1.640936327,1.055126051,0.906038801,2.306752901,5.90885408
NGA,2018,1.631660874,1.040561816,0.908140035,2.316099029,5.896461753
NGA,2019,1.615523465,1.041897974,0.910087961,2.325481938,5.892991338
NGA,2020,1.603923547,1.048183315,0.911523485,2.333356475,5.896986822
NGA,2021,1.599764425,1.050321135,0.912376819,2.339074099,5.901536479
NGA,2022,1.59620764,1.048802022,0.912738159,2.34325097,5.900998792
NGA,2023,1.590403334,1.044251194,0.91285127,2.346828132,5.894333931
NGA,2024,1.581973646,1.046923757,0.91264892,2.349604555,5.891150878
NGA,2025,1.5756751,1.049356989,0.912072535,2.351249342,5.888353965
NGA,2026,1.574461821,1.056234355,0.911025899,2.351279563,5.893001638
NZL,1990,26.07634871,10.97384162,14.58234119,27.83089717,79.46342868
NZL,1991,24.03384999,10.5557024,14.8897317,29.7755539,79.25483799
NZL,1992,24.80348445,10.96960484,15.29991307,29.92182262,80.99482498
NZL,1993,24.15221829,11.59412095,16.83843369,21.45196727,74.0367402
NZL,1994,21.02346783,13.05370238,18.30408141,38.563883,90.94513463
NZL,1995,28.21844619,12.4248769,22.2681078,30.02819105,92.93962194
NZL,1996,29.05784024,12.5081446,21.56126925,15.18736954,78.31462363
NZL,1997,25.25957693,11.86092117,20.90224626,26.15878762,84.18153198
NZL,1998,21.92145507,12.50859969,22.65650606,26.38774688,83.47430771
NZL,1999,23.14978488,13.39030226,23.1964065,22.73424315,82.47073678
NZL,2000,23.27170014,13.38470036,24.55944862,25.4886474,86.70449652
NZL,2001,21.66897019,12.55154805,26.46567596,27.06762289,87.75381709
NZL,2002,16.95879613,12.96374884,28.7128906,20.61501063,79.25044621
NZL,2003,23.16095298,13.79008531,31.09221982,24.34685078,92.39010888
NZL,2004,20.19050709,14.85298084,32.26286298,13.73686423,81.04321513
NZL,2005,15.75111418,15.04085517,33.83356982,21.0468505,85.67238968
NZL,2006,17.18022894,16.00525519,32.12170054,19.37185505,84.67903972
NZL,2007,20.07063412,16.06407797,30.41545611,18.53305992,85.08322812
NZL,2008,20.10895066,16.03920819,30.20675936,17.66486822,84.01978642
NZL,2009,17.6361382,15.89183606,28.50831596,4.920556417,66.95684664
NZL,2010,19.40296274,14.81343136,29.04457013,2.6635818,65.92454603
NZL,2011,19.7011783,15.77971353,29.9549221,7.773084727,73.20889866
NZL,2012,18.43186729,16.22769221,33.02694828,7.559891169,75.24639895
NZL,2013,15.68917434,16.08879578,32.78964545,2.439047007,67.00666258
NZL,2014,14.71734941,16.63032497,34.3353386,4.583594653,70.26660764
NZL,2015,14.46533909,18.12811484,34.76432919,3.947113811,71.30489693
NZL,2016,10.42451087,17.81127405,38.3689819,0.888752395,67.49351922
NZL,2017,12.97509102,18.05748952,37.86065011,3.245971867,72.13920252
NZL,2018,13.320955,17.96422048,38.17957751,5.530049104,74.99480209
NZL,2019,13.16858556,18.05755175,38.38672015,4.04216059,73.65501806
NZL,2020,13.02915005,18.14294973,38.56208415,3.983811059,73.71799499
NZL,2021,12.88735638,18.22511623,38.65112725,4.405079125,74.16867899
NZL,2022,12.74775586,18.30680061,38.79186421,4.33482363,74.18124431
NZL,2023,12.61187124,18.40152685,38.78956918,4.281436027,74.08440329
NZL,2024,12.53441429,18.4861679,38.87357658,4.232007215,74.12616599
NZL,2025,12.46419501,18.57361549,38.80707517,4.184089378,74.02897505
NZL,2026,12.39471035,18.66225332,38.66929125,4.140064902,73.86631982
PAK,1990,4.338911252,6.52E-07,1.316635139,3.958083274,9.613630317
PAK,1991,4.403693607,6.35E-07,1.232889589,4.128191593,9.764775424
PAK,1992,4.503760733,6.18E-07,1.339950232,4.306429649,10.15014123
PAK,1993,4.611441057,6.02E-07,2.030543763,4.491351446,11.13333687
PAK,1994,4.724629538,5.87E-07,2.208005307,4.688331269,11.6209667
PAK,1995,4.836062064,5.73E-07,2.246660372,4.902456979,11.98517999
PAK,1996,3.992914744,5.58E-07,2.520333515,3.03840207,9.551650888
PAK,1997,4.492971399,5.45E-07,2.677311131,2.964165895,10.13444897
PAK,1998,4.485898734,5.32E-07,1.926467015,2.966359244,9.378725525
PAK,1999,4.490295922,5.19E-07,2.050931009,2.962455903,9.503683354
PAK,2000,4.480996776,5.08E-07,2.081439277,2.953479586,9.515916148
PAK,2001,4.469073502,4.97E-07,2.142663811,2.983534784,9.595272594
PAK,2002,4.507470944,4.87E-07,2.195858519,2.994907036,9.698236986
PAK,2003,4.525589649,4.77E-07,2.258991808,2.994060571,9.778642505
PAK,2004,4.551202156,4.67E-07,2.248782325,3.004232638,9.804217586
PAK,2005,4.582789448,4.58E-07,2.2379245,3.024067209,9.844781614
PAK,2006,5.836158615,4.48E-07,2.91226551,2.209498736,10.95792331
PAK,2007,5.879787819,4.39E-07,3.078970858,2.208707181,11.1674663
PAK,2008,5.90568875,4.30E-07,3.264315501,2.212180753,11.38218543
PAK,2009,5.960810464,4.22E-07,3.498418037,2.198401667,11.65763059
PAK,2010,6.026678284,4.13E-07,3.684695107,2.18390637,11.89528017
PAK,2011,6.110451653,4.04E-07,3.911794605,2.163648052,12.18589472
PAK,2012,6.171633766,3.96E-07,4.171997367,2.152968915,12.49660044
PAK,2013,6.204445931,3.87E-07,4.414748611,2.175805696,12.79500063
PAK,2014,6.241748935,3.79E-07,4.432236196,2.149539443,12.82352495
PAK,2015,6.283979446,3.72E-07,4.434355307,2.119360993,12.83769612
PAK,2016,6.338340425,3.64E-07,4.367449495,2.085605454,12.79139574
PAK,2017,6.339437706,3.57E-06,4.36643008,2.08277931,12.78865066
PAK,2018,6.346274026,3.50E-06,4.484240837,2.086690466,12.91720883
PAK,2019,6.342455453,3.43E-06,4.440225505,2.090622168,12.87330656
PAK,2020,6.342184734,3.37E-06,4.469276867,2.095285458,12.90675043
PAK,2021,6.346383935,3.31E-06,4.500229416,2.099530163,12.94614682
PAK,2022,6.361609158,3.25E-06,4.541055757,2.105287612,13.00795578
PAK,2023,6.379685,3.19E-06,4.585588446,2.112933481,13.07821012
PAK,2024,6.398175848,3.14E-06,4.63108683,2.121803436,13.15106926
PAK,2025,6.41828897,3.09E-06,4.679321174,2.132108718,13.22972195
PAK,2026,6.445484182,3.04E-06,4.727590765,2.143597104,13.31667509
PER,1990,3.944717149,2.358583494,10.03909897,1.451435996,17.79383561
PER,1991,3.738254007,2.41528008,11.68956067,1.18475277,19.02784752
PER,1992,3.54047533,2.504281556,12.50117649,1.122396651,19.66833003
PER,1993,3.411803373,2.556911554,11.61479662,1.024834996,18.60834654
PER,1994,3.200764119,2.575853029,11.92242296,0.968696866,18.66773698
PER,1995,3.37787806,2.59580777,13.06889374,0.951796182,19.99437575
PER,1996,3.408196364,2.648819119,14.07793764,0.972133801,21.10708692
PER,1997,3.608914502,2.733269399,15.66655563,0.992451488,23.00119102
PER,1998,3.638926433,2.228594422,16.51763074,1.012708861,23.39786045
PER,1999,3.83392081,2.044496954,17.38565722,1.273800628,24.53787562
PER,2000,3.943680233,2.167094735,18.74444335,1.290378346,26.14559666
PER,2001,3.891649176,2.524621726,19.36838001,1.273353703,27.05800461
PER,2002,3.762951357,2.726917996,20.41090978,1.25707386,28.15785299
PER,2003,3.84590541,2.69287624,19.11073461,1.241381051,26.89089731
PER,2004,4.003932067,2.831351961,18.84341362,1.290644769,26.96934242
PER,2005,4.107146544,2.938022289,21.13116031,1.274881467,29.45121061
PER,2006,4.282653714,3.069771835,22.5746298,1.290878413,31.21793376
PER,2007,4.255504145,3.225559039,24.22951164,1.275237455,32.98581228
PER,2008,4.105851362,3.18622445,27.25223928,1.228962312,35.7732774
PER,2009,4.079090918,3.146727279,29.70598823,1.213727813,38.14553424
PER,2010,4.218067628,3.213084929,31.18714603,1.198353354,39.81665194
PER,2011,4.280929802,3.17138269,32.58614195,1.212370073,41.25082452
PER,2012,4.386783679,3.284616713,34.83961713,1.254693079,43.7657106
PER,2013,4.511628485,3.419546115,35.44131186,1.180417373,44.55290383
PER,2014,4.610444853,3.349352584,36.02604191,1.221703314,45.20754266
PER,2015,4.707319164,3.331137434,38.47954547,1.234037901,47.75203997
PER,2016,4.758574719,3.264910988,38.38583606,1.246293379,47.65561515
PER,2017,4.779385529,3.257593677,38.24377918,1.254116957,47.53487535
PER,2018,4.751382487,3.225805247,38.33422759,1.250839701,47.56225503
PER,2019,4.737202338,3.222986055,38.49822807,1.256212599,47.71462906
PER,2020,4.738927736,3.244164641,38.62152299,1.257457721,47.86207309
PER,2021,4.800198965,3.277740931,38.99160336,1.26321789,48.33276115
PER,2022,4.819355664,3.247572077,39.01407884,1.265705431,48.34671202
PER,2023,4.852013284,3.256214649,39.20402054,1.265351535,48.57760001
PER,2024,4.893163023,3.279998851,39.41120885,1.269531915,48.85390263
PER,2025,4.921858983,3.303113328,39.61554038,1.273069436,49.11358212
PER,2026,4.986992734,3.343412903,40.13985544,1.282677562,49.75293864
PHL,1990,1.570688911,8.625067678,3.437758587,0.383551578,14.01706675
PHL,1991,1.543065542,8.621642533,3.97670034,0.346402469,14.48781088
PHL,1992,1.60266999,7.898412542,4.151268691,0.365095292,14.01744651
PHL,1993,1.680295312,8.554203401,4.818846912,0.369664969,15.42301059
PHL,1994,1.856678761,8.652679882,4.913238002,0.399764772,15.82236142
PHL,1995,2.11496382,9.091623755,5.292421313,0.390631097,16.88963999
PHL,1996,2.351709987,11.38815561,5.863596901,0.369554427,19.97301693
PHL,1997,2.692949046,11.72521241,6.252789468,0.373480681,21.04443161
PHL,1998,2.644119587,11.96283284,6.105853457,0.365408218,21.0782141
PHL,1999,3.174926522,12.40266301,6.321538258,0.380676574,22.27980436
PHL,2000,3.368310295,12.51086681,6.515402802,0.383923215,22.77850312
PHL,2001,3.148061656,12.72816852,6.92020832,0.386912606,23.1833511
PHL,2002,3.185952092,13.15441486,7.241829017,0.368045122,23.95024109
PHL,2003,3.180601393,13.21751397,7.201488989,0.349998728,23.94960308
PHL,2004,3.392585369,12.7977304,7.333658407,0.35367998,23.87765415
PHL,2005,3.063568643,13.01186642,7.19189862,0.367767543,23.63510123
PHL,2006,3.020792781,14.13196732,7.233462986,0.462137913,24.848361
PHL,2007,3.375465391,14.37860582,8.081333991,0.494573684,26.32997889
PHL,2008,3.341191834,14.23566997,8.673587818,0.516517027,26.76696665
PHL,2009,3.078286914,14.34169618,8.824786222,0.52814281,26.77291212
PHL,2010,3.20511098,14.53714522,9.439492513,0.539129332,27.72087804
PHL,2011,3.511065412,14.32044853,9.740402321,0.530786742,28.102703
PHL,2012,2.959882655,14.19993809,9.944039263,0.504075723,27.60793573
PHL,2013,2.884033564,14.38942119,10.58831825,0.505064584,28.36683759
PHL,2014,3.022029038,14.29573056,11.28197276,0.505957866,29.10569022
PHL,2015,2.975191511,14.01994451,11.29937219,0.498116175,28.79262439
PHL,2016,2.91637771,14.06668138,11.74766233,0.490561723,29.22128314
PHL,2017,2.946159475,14.19856476,11.98356666,0.491407198,29.61969809
PHL,2018,2.942256418,14.03445102,12.16036417,0.492732263,29.62980387
PHL,2019,2.92328492,14.08702465,12.34664693,0.494230342,29.85118684
PHL,2020,2.913470937,14.12926747,12.533717,0.496161041,30.07261645
PHL,2021,2.917357961,14.16290782,12.58346615,0.497792225,30.16152416
PHL,2022,2.920289203,14.19932105,12.65963105,0.499554487,30.27879579
PHL,2023,2.917408532,14.25026467,12.73137444,0.501545768,30.4005934
PHL,2024,2.9089665,14.30083694,12.80897801,0.50366142,30.52244287
PHL,2025,2.905841394,14.34925468,12.88782955,0.506005108,30.64893073
PHL,2026,2.914547713,14.40603166,12.96343413,0.508599028,30.79261253
PRY,1990,14.28659576,21.84282846,5.22101506,0.626521807,41.97696108
PRY,1991,28.49609104,21.83004117,3.867326641,0.610630522,54.80408937
PRY,1992,31.74109016,22.17138835,3.970456196,0.595568429,58.47850314
PRY,1993,29.74526079,21.81025562,4.262533301,0.581254541,56.39930426
PRY,1994,29.04614273,21.46533598,5.865127859,0.567593019,56.94419959
PRY,1995,29.99464381,21.29871767,6.284592037,0.554522827,58.13247634
PRY,1996,28.59964399,18.57642346,6.142866822,0.542017661,53.86095194
PRY,1997,27.82936942,18.48062887,6.537693134,0.530083227,53.37777465
PRY,1998,26.54583824,18.39149118,6.743546768,0.518734367,52.19961056
PRY,1999,30.30629768,18.16068687,7.111877374,0.507991241,56.08685316
PRY,2000,24.949554,16.76881589,5.808361778,0.497859581,48.02459125
PRY,2001,22.52789631,17.02354332,6.184998789,0.488289378,46.22472779
PRY,2002,27.44794059,12.7436867,5.910746994,0.479249756,46.58162404
PRY,2003,22.71774891,21.28050357,6.11988338,0.47076026,50.58889612
PRY,2004,13.3771876,20.10259935,6.634243496,0.61713893,40.73116937
PRY,2005,8.696418308,20.3226992,6.529214959,0.607368833,36.1557013
PRY,2006,21.29938125,20.55143809,6.881077038,0.448765894,49.18066227
PRY,2007,23.58300817,19.34912909,4.572455315,0.442495676,47.94708824
PRY,2008,28.36055936,18.57410044,5.529896,0.436570737,52.90112654
PRY,2009,31.52818688,18.32943039,5.313445988,0.430819945,55.60188321
PRY,2010,25.9264252,20.222613,5.101547856,0.566838651,51.8174247
PRY,2011,22.24425463,20.57275778,5.592841163,0.559284116,48.96913769
PRY,2012,25.23843265,20.78643583,5.793866277,0.551796788,52.37053154
PRY,2013,22.8437286,21.23213836,5.852448393,0.544413804,50.47272915
PRY,2014,22.75460434,21.18879454,5.909176927,0.537197902,50.38977371
PRY,2015,25.30455844,20.91241008,5.964645917,0.530190748,52.71180518
PRY,2016,24.66756614,20.8759886,6.018946,0.523386609,52.08588734
PRY,2017,25.52175875,20.59969032,6.036024184,0.519878837,52.67735209
PRY,2018,25.43783063,20.64846017,6.052332064,0.520461824,52.65908469
PRY,2019,25.49589608,20.79018747,6.080938702,0.523324252,52.89034651
PRY,2020,25.72578989,20.922685,6.09411867,0.526282522,53.26887608
PRY,2021,26.09223542,20.96792518,6.112445033,0.529273026,53.70187865
PRY,2022,26.54017412,20.97349663,6.142993525,0.532642223,54.1893065
PRY,2023,26.86753357,21.07328384,6.180157929,0.53626967,54.657245
PRY,2024,27.26149212,21.19741735,6.219809481,0.540082548,55.2188015
PRY,2025,27.57642709,21.32249183,6.264113054,0.544207405,55.70723938
PRY,2026,27.87977174,21.46184505,6.312205524,0.548913422,56.20273574
RUS,1992,20.19379491,,8.804801414,2.066867912,31.06546423
RUS,1993,18.89311535,14.67206126,8.633195395,2.204858233,44.40323024
RUS,1994,17.94617602,13.21040411,10.20950018,1.881499101,43.24757941
RUS,1995,15.59846902,12.50651655,9.970389957,1.729601948,39.80497747
RUS,1996,15.13622163,11.67301306,8.466909626,1.418295496,36.69443981
RUS,1997,15.25050161,11.82590102,10.56245636,1.292271876,38.93113086
RUS,1998,14.00024317,11.7329093,9.129842577,1.14205908,36.00505413
RUS,1999,11.94963056,10.7154048,5.922747552,0.8757033,29.46348622
RUS,2000,10.34871711,9.491968259,8.757821118,0.854100272,29.45260676
RUS,2001,11.27098444,10.14194937,13.03068585,0.818318815,35.26193847
RUS,2002,12.00260145,11.96251777,14.10467751,0.824290882,38.89408762
RUS,2003,12.22085262,11.37821409,13.95321683,0.758816406,38.31109995
RUS,2004,12.08963275,11.75653975,14.15024032,0.798800066,38.79521288
RUS,2005,12.60045723,12.93618999,16.77313021,0.949463944,43.25924136
RUS,2006,11.92953121,14.00902969,17.92926302,1.036540276,44.9043642
RUS,2007,12.36473073,15.37787101,19.85374393,1.098663154,48.69500883
RUS,2008,14.15627589,18.08097268,21.14425042,1.166805516,54.54830451
RUS,2009,12.84882315,17.42132207,21.73394258,1.135655034,53.13974283
RUS,2010,13.21558326,17.75919475,21.60817105,1.185623344,53.7685724
RUS,2011,13.48785736,19.33177478,22.5201851,1.201979683,56.54179692
RUS,2012,14.05179097,19.58585068,25.63058634,1.244779029,60.51300702
RUS,2013,12.16218144,20.36375149,26.38137804,1.28294768,60.19025865
RUS,2014,11.87974846,19.03085302,27.39098688,1.092435341,59.3940237
RUS,2015,10.22551665,19.04816589,28.3203113,1.158755185,58.75274903
RUS,2016,9.764038837,20.00036427,28.45129357,1.170677646,59.38637432
RUS,2017,10.06318078,20.7499001,28.6747157,1.171724469,60.65952105
RUS,2018,10.08053794,21.126372,28.86094398,1.177652003,61.24550592
RUS,2019,10.08077317,21.50585012,29.02487904,1.189185346,61.80068768
RUS,2020,10.16753286,21.63356357,29.17876192,1.194299624,62.17415798
RUS,2021,10.33037337,21.70672486,29.30994532,1.199998738,62.54704229
RUS,2022,10.49056425,21.80023502,29.5275397,1.207927159,63.02626613
RUS,2023,10.64166129,21.95173883,29.75964685,1.215625645,63.56867261
RUS,2024,10.79040401,22.08849536,29.88133171,1.225078392,63.98530948
RUS,2025,10.95603012,22.13980879,30.05497629,1.234932135,64.38574734
RUS,2026,11.14173647,22.24883736,30.20342144,1.244870999,64.83886627
SAU,1990,3.037628083,4.29E-06,25.54785792,5.701206189,34.28669648
SAU,1991,3.481234488,4.16E-06,27.35255669,5.678911771,36.51270711
SAU,1992,3.540531034,4.03E-06,23.974453,5.931840417,33.44682849
SAU,1993,1.995469111,3.92E-06,22.13461535,7.621492094,31.75158048
SAU,1994,2.057320878,3.82E-06,20.69076998,6.398629052,29.14672373
SAU,1995,3.601420837,3.72E-06,26.41819868,7.135870362,37.15549361
SAU,1996,2.426115975,3.63E-06,24.99158102,6.809464371,34.22716499
SAU,1997,2.261526338,3.54E-06,27.45331437,6.571200437,36.28604469
SAU,1998,2.861760234,3.46E-06,30.38489936,6.111655935,39.35831899
SAU,1999,2.016713755,3.37E-06,33.00111976,6.211478366,41.22931525
SAU,2000,2.715934307,0.072923537,35.45953749,6.376135559,44.62453089
SAU,2001,1.717561934,0.106325263,37.62642028,5.637965207,45.08827269
SAU,2002,2.563073217,0.103228766,33.50258734,5.528678784,41.6975681
SAU,2003,2.397476827,0.100180282,33.19135418,5.312123655,41.00113495
SAU,2004,3.026326127,0.097274768,30.36303027,5.267802842,38.754434
SAU,2005,2.885404581,0.157606133,34.70891158,5.582280827,43.33420312
SAU,2006,3.634934553,0.12273805,32.78364783,5.088908375,41.63022881
SAU,2007,3.945019691,0.149519697,33.83899106,5.33056888,43.26409932
SAU,2008,3.769233185,2.63E-06,35.43976631,4.573934556,43.78293667
SAU,2009,4.035098792,2.56E-06,37.91679451,4.267402608,46.21929847
SAU,2010,4.261204351,0.166603478,38.75168428,4.855708216,48.03520032
SAU,2011,4.255180204,0.243847878,40.68577526,5.288233749,50.47303709
SAU,2012,4.437882361,0.237997969,40.48542093,5.542091761,50.70339302
SAU,2013,4.148862374,0.23244225,41.63828741,5.464209183,51.48380122
SAU,2014,4.124774093,0.252537189,39.46055466,5.584789498,49.42265544
SAU,2015,3.972686433,0.247302108,44.4179951,5.444575036,54.08255867
SAU,2016,3.831087597,0.242552624,44.46798103,5.286155463,53.82777672
